iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
SVK,2020-09,6242.166666666667,207.46666666666667,173.50476666666665,39.06666666666667,0.5,0.36186666666666667,1143.1019999999999,37.992399999999996,31.77316666666667,7.1543,0.09153333333333333,0.06626666666666668,1.403,,,102.63333333333334,18.794733333333337,3.752249999999999,0.6872499999999999,47.775,8.749,4311.266666666666,398634.5333333333,73.00019999999999,0.7895000000000001,3966.266666666667,0.7264333333333333,0.04453333333333334,25.393333333333334,,,,,,,,,,,,,,30.81600000000001,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999998,30155.152,0.6999999999999996,287.95899999999995,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,-319.35,-0.8250000000000001,3.2124999999999995,-58.4812349125,,,,,,,,,,,,,,,,,
SVK,2020-10,29155.935483870966,1602.6451612903227,1359.1198387096777,100.74193548387096,5.516129032258065,4.6451935483870965,5339.20493548387,293.48567741935483,248.889935483871,18.448483870967745,1.0101935483870967,0.8506451612903225,1.3980645161290322,,,583.483870967742,106.85090322580646,9.754999999999999,1.7865,158.58274999999998,29.0405,15534.548387096775,622562.8387096775,114.00729032258063,2.844741935483871,10806.645161290322,1.9789677419354839,0.13019354838709676,8.225806451612902,,,,,,,,,,,,,,56.27290322580649,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,94.55,0.21,17.64,17.31454755025,,,,,,,,,,,,,,,,,
SVK,2020-11,94273.13333333333,2050.8,2174.6904999999997,522.0333333333333,20.666666666666668,19.519,17263.846166666666,375.5544333333334,398.24196666666654,95.59776666666667,3.7845333333333344,3.5745,0.9933333333333333,,,1487.5666666666666,272.41186666666664,15.608200000000002,2.8582000000000005,249.53020000000006,45.69540000000001,24095.066666666666,1343849.1666666667,246.09346666666664,4.412333333333333,26861.166666666668,4.919033333333332,0.08850000000000002,11.976666666666665,,,,,,,,,,,,,,71.29500000000003,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999998,30155.152,0.6999999999999996,287.95899999999995,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,1590.6,3.3260000000000005,38.63799999999999,291.27995068,,,,,,,,,,,,,,,,,
SVK,2020-12,189580.61290322582,4943.741935483871,4366.009258064516,1384.8709677419354,41.903225806451616,36.35016129032258,34717.10761290322,905.3269032258064,799.5290967741936,253.6056129032258,7.673612903225807,6.656709677419355,1.1199999999999999,,,2100.7419354838707,384.70006451612915,24.513,4.489000000000001,239.87525,43.9275,50733.903225806454,2397018.1612903224,438.9558387096775,9.290677419354841,46026.51612903226,8.428677419354837,0.09670967741935486,10.474193548387099,,,,,,,,,,,,,,62.63129032258061,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,3695.1499999999996,7.085,53.1825,676.6774234500001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,98.18,0.0,489.0,0.012083333333333331
SVK,2021-01,360680.48387096776,5206.870967741936,5445.792677419354,3421.6774193548385,80.7741935483871,80.64516129032258,66049.91422580645,953.5126451612903,997.2652580645163,626.5975161290323,14.791903225806452,14.768096774193554,0.9748387096774197,,,3049.6451612903224,558.4688387096774,27.014400000000002,4.947,536.6802,98.28,145972.48387096773,4757207.483870967,871.1675806451611,26.731419354838714,128879.48387096774,23.601225806451612,0.06806451612903225,25.21935483870968,72969.5,70550.07142857143,4838.857142857143,,5500.037037037037,5334.0,1.337142857142857,1.2925,0.08785714285714284,,976.7407407407408,5054.666666666667,0.09251851851851854,70.34096774193551,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,7383.5,12.892,77.136,1352.109591,5054.666666666667,0.09251851851851854,5334.0,976.7407407407408,5500.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,13.176666666666668,44.699999999999996,42.123333333333335,0.0,321.0,0.0
SVK,2021-02,513034.89285714284,5451.964285714285,5353.336678571427,5921.535714285715,90.96428571428571,88.31632142857144,93949.94235714285,998.3955,980.334214285714,1084.3861071428573,16.657857142857146,16.17307142857143,1.019642857142857,,,3554.3571428571427,650.8945714285713,30.766,5.634,536.5305,98.2525,294410.0,11711724.964285715,2144.719285714286,53.91403571428572,279914.0,51.25957142857143,0.01960714285714286,51.61071428571427,307932.14285714284,236432.7857142857,71499.35714285714,,10753.964285714286,10289.392857142857,5.637857142857143,4.329642857142857,1.3096428571428576,,1884.25,6190.535714285715,0.11339285714285718,71.76249999999996,5460726.0,113.12800000000004,41.200000000000024,15.069999999999995,9.167,30155.152,0.6999999999999996,287.9589999999999,7.289999999999999,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,11081.0,17.7275,66.76499999999999,2029.2173602500002,6190.535714285715,0.11339285714285718,10289.392857142857,1884.25,10753.964285714286,3.845,0.0,0.0,0.0,0.0,0.0,20.19,63.94500000000001,12.02,0.0,321.0,0.0
SVK,2021-03,657530.1290322581,3845.3225806451615,4176.86635483871,8593.516129032258,81.61290322580645,84.70509677419354,120410.75283870968,704.1779677419356,764.8920967741938,1573.6948064516132,14.945548387096778,15.511709677419356,0.9038709677419353,,,3464.2258064516127,634.3892580645161,35.268499999999996,6.458500000000001,512.0175,93.76374999999999,314511.9032258064,21005939.129032258,3846.7301612903234,57.59529032258065,323652.48387096776,59.26912903225806,0.012612903225806459,83.5290322580645,706146.8709677419,486072.51612903224,220074.35483870967,,17179.41935483871,16261.41935483871,12.931935483870967,8.900645161290322,4.029677419354838,,2977.9032258064517,11820.709677419354,0.21648387096774194,72.37225806451612,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,13831.1,20.605,52.01,2532.8317150000003,11820.709677419354,0.21648387096774194,16261.41935483871,2977.9032258064517,17179.41935483871,0.945,0.0,0.0,0.0,0.0,0.0,2.83,92.82,3.4050000000000002,0.0,321.0,0.0
SVK,2021-04,734678.1666666666,1540.0666666666666,1701.357066666667,10849.2,65.5,69.07146666666668,134538.5516,282.0260333333333,311.56246666666664,1986.7688,11.994866666666669,12.648799999999998,0.8090000000000003,,,1971.6,361.0509,19.26,3.5270000000000006,272.14225,49.8365,295351.4666666667,30495993.8,5584.6043,54.08650000000001,303295.9,55.54119999999999,0.005433333333333336,195.76666666666668,1264610.0666666667,913664.1,350945.9666666667,,20103.266666666666,19559.733333333334,23.158333333333328,16.732000000000003,6.427666666666666,,3581.9,12772.733333333334,0.23393333333333333,71.04633333333331,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999998,30155.152,0.6999999999999996,287.95899999999995,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,15480.5,21.694999999999997,29.467499999999998,2834.879465,12772.733333333334,0.23393333333333333,19559.733333333334,3581.9,20103.266666666666,0.485,0.0,0.0,0.0,0.0,0.0,2.185,96.1,1.23,0.0,321.0,0.0
SVK,2021-05,764888.6451612903,546.1290322580645,626.0322258064516,12139.677419354839,21.258064516129032,24.345580645161295,140070.8706451613,100.01032258064514,114.64267741935485,2223.0885483870966,3.8929354838709687,4.458419354838709,0.734516129032258,,,724.8709677419355,132.7426451612903,6.0032000000000005,1.099,103.454,18.945,125447.25806451614,37058972.0,6786.455032258065,22.972612903225805,138350.8064516129,25.33554838709678,0.004322580645161291,233.8709677419355,2084324.7096774194,1413521.9677419355,670802.7419354839,,33173.903225806454,31847.09677419355,38.16935483870967,25.885161290322582,12.284516129032253,,5831.935483870968,20563.8064516129,0.37651612903225806,50.417741935483875,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,16251.2,21.433999999999997,10.158000000000001,2976.0145444,20563.8064516129,0.37651612903225806,31847.09677419355,5831.935483870968,33173.903225806454,0.3933333333333333,0.0,0.0,0.09999999999999999,0.0,0.0,0.09999999999999999,99.11666666666667,0.19333333333333333,0.0,321.0,0.0
SVK,2021-06,773682.1333333333,133.43333333333334,151.7238,12452.333333333334,5.566666666666666,6.023833333333333,141681.18546666665,24.4351,27.784566666666667,2280.3438,1.0193666666666665,1.1030000000000002,0.712,,,181.03333333333333,33.151933333333325,2.001333333333333,0.3663333333333334,28.76525,5.26775,54834.86666666667,39410442.233333334,7217.070066666668,10.041699999999999,57693.5,10.565233333333332,0.0024333333333333342,480.54333333333335,3147854.9,1914338.6,1233516.3,,34211.26666666667,35002.13333333333,57.64533333333334,35.058333333333344,22.589,,6409.833333333333,10819.633333333333,0.19813333333333333,37.73399999999999,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999998,30155.152,0.6999999999999996,287.95899999999995,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,16520.9,20.615000000000002,7.8725000000000005,3025.403582,10819.633333333333,0.19813333333333333,35002.13333333333,6409.833333333333,34211.26666666667,0.37,0.0,0.0,0.0,0.0,0.0,11.295,87.485,0.85,0.0,321.0,0.0
SVK,2021-07,775649.4193548387,46.225806451612904,44.852548387096775,12524.709677419354,0.967741935483871,0.9309032258064515,142041.44638709672,8.465161290322579,8.213612903225807,2293.5978709677415,0.1771612903225806,0.1704516129032258,1.0448387096774194,,,55.67741935483871,10.196064516129029,1.001,0.183,6.003333333333333,1.0993333333333333,15059.838709677419,40396064.61290322,7397.562935483871,2.7578387096774195,18529.322580645163,3.393225806451613,0.00270967741935484,455.3612903225805,4020208.6129032257,2182322.290322581,1837886.322580645,,20146.0,21684.483870967742,73.62032258064518,39.96354838709678,33.65580645161291,,3971.0,8081.451612903225,0.14787096774193548,43.98000000000001,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,16744.25,19.9525,1.6975000000000002,3066.3047364999998,8081.451612903225,0.14787096774193548,21684.483870967742,3971.0,20146.0,0.0,0.0,0.0,0.0,0.0,0.0,78.78999999999999,20.425,0.7849999999999999,0.0,321.0,0.0
SVK,2021-08,777864.6451612903,107.19354838709677,98.7696129032258,12544.612903225807,0.25806451612903225,0.3965161290322583,142447.11138709675,19.62990322580645,18.0871935483871,2297.24264516129,0.0472258064516129,0.07232258064516127,1.274516129032258,,,41.354838709677416,7.573258064516129,1.668,0.30533333333333335,14.207400000000002,2.6016000000000004,15724.193548387097,40862236.93548387,7482.93116129032,2.879645161290323,15554.774193548386,2.8483870967741938,0.006516129032258068,161.99677419354836,4449544.161290322,2344965.4838709678,2104578.6774193547,,10106.548387096775,10832.483870967742,81.48225806451613,42.942258064516146,38.54032258064516,,1983.774193548387,4181.290322580645,0.07661290322580647,39.20064516129034,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,16700.3,18.912,-1.204,3058.2563564,4181.290322580645,0.07661290322580647,10832.483870967742,1983.774193548387,10106.548387096775,0.0,0.0,0.0,0.0,0.0,0.0,99.30000000000001,0.7000000000000001,0.0,0.0,321.0,0.0
SVK,2021-09,789219.0666666667,820.1666666666666,689.3761666666667,12572.3,2.966666666666667,1.9571666666666667,144526.3994,150.19369999999998,126.24256666666665,2302.3128666666667,0.5432,0.35833333333333334,1.4806666666666668,,,241.43333333333334,44.21266666666667,4.2524999999999995,0.779,91.0475,16.67325,28480.133333333335,41520724.6,7603.517366666667,5.215500000000001,26792.433333333334,4.906366666666668,0.02593333333333335,45.22999999999998,4655007.466666667,2430552.3666666667,2224455.1,,4805.166666666667,5085.833333333333,85.24433333333333,44.51000000000001,40.73499999999999,,931.3666666666667,2148.766666666667,0.03936666666666668,35.36900000000001,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999998,30155.152,0.6999999999999996,287.95899999999995,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,16846.050000000003,18.1875,9.36,3084.9469465,2148.766666666667,0.03936666666666668,5085.833333333333,931.3666666666667,4805.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,321.0,0.0
SVK,2021-10,840690.8709677419,3050.1290322580644,2622.5345806451614,12820.548387096775,12.806451612903226,11.949387096774194,153952.21641935484,558.5573548387097,480.25370967741935,2347.773677419355,2.345193548387098,2.188193548387097,1.3561290322580646,,,885.0,162.06641935483876,8.804599999999999,1.6122,195.502,35.8016,36977.45161290323,42535566.0,7789.360903225807,6.771516129032258,36841.32258064516,6.746612903225805,0.07245161290322583,15.419354838709678,4775371.516129033,2489787.2580645164,2285584.2580645164,,3209.0967741935483,3314.516129032258,87.44967741935486,45.59419354838709,41.8541935483871,,606.9354838709677,1698.0967741935483,0.031096774193548407,32.52709677419354,5460726.0,113.12800000000006,41.200000000000024,15.069999999999995,9.166999999999996,30155.152,0.6999999999999996,287.959,7.289999999999998,23.100000000000012,37.700000000000024,,5.819999999999996,77.53999999999998,0.8599999999999997,,,,,1698.0967741935483,0.031096774193548407,3314.516129032258,606.9354838709677,3209.0967741935483,0.0,0.0,0.0,0.0,0.0,0.0,99.965,0.0,0.035,0.0,321.0,0.0
SVK,2021-11,976559.95,8287.7,7558.071549999999,13402.75,39.2,35.3714,178833.35475,1517.6919999999998,1384.0781499999998,2454.38975,7.17865,6.477449999999999,1.333,,,2017.6923076923076,369.4915384615385,10.5055,1.924,226.61850000000004,41.4995,51503.94117647059,43565344.941176474,7977.9401176470565,9.431823529411766,48941.294117647056,8.962294117647058,0.15199999999999994,6.594117647058824,4859042.947368421,2537426.736842105,2321616.210526316,,3881.4210526315787,3829.3684210526317,88.98052631578948,46.46736842105264,42.51578947368421,,701.2631578947369,2574.5789473684213,0.04726315789473685,29.170000000000005,5460726.0,113.128,41.20000000000001,15.069999999999997,9.167,30155.151999999995,0.6999999999999997,287.95899999999995,7.290000000000002,23.10000000000001,37.70000000000001,,5.819999999999998,77.53999999999999,0.8599999999999998,,,,,2574.5789473684213,0.04726315789473685,3829.3684210526317,701.2631578947369,3881.4210526315787,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,321.0,0.0
SVN,2020-02,,,,,,,,,,,,,,,,,,,,,,19.4,75.4,0.0363,0.0095,4.904761904761905,0.0020476190476190472,0.0,,,,,,,,,,,,,,,0.0,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.839999999993,,153.49299999999997,7.25,20.100000000000012,25.0,,4.5,81.31999999999996,0.9170000000000006,-199.04999999999998,-6.58,-2.5199999999999996,-95.75590398,,,,,,,,,,,,,,,,,
SVN,2020-03,318.85185185185185,29.703703703703702,30.168863636363632,4.611111111111111,0.8333333333333334,0.42863636363636365,153.38833333333335,14.289407407407408,14.513227272727276,2.2182222222222223,0.4008333333333333,0.20631818181818182,1.278888888888889,10.954545454545455,5.269818181818181,57.68181818181818,27.748636363636365,12.893999999999997,6.2025,58.5175,28.1505,760.258064516129,9094.0,4.3748387096774195,0.3658064516129032,659.0322580645161,0.3169677419354839,0.028580645161290337,40.99999999999999,,,,,,,,,,,,,,46.05612903225807,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,-266.94,-5.22,-4.114,-128.41537812,,,,,,,,,,,,,,,,,
SVN,2020-04,1220.1666666666667,20.9,24.380933333333335,58.2,2.533333333333333,2.504633333333333,586.9789666666667,10.054266666666665,11.728766666666667,27.99796666666667,1.2185333333333335,1.204866666666667,0.7246666666666665,28.666666666666668,13.790400000000002,93.83333333333333,45.13986666666665,9.4225,4.5329999999999995,43.88825,21.113,1060.6666666666667,39389.96666666667,18.949099999999998,0.5102666666666668,1045.6333333333334,0.5031333333333334,0.02286666666666668,62.78666666666667,,,,,,,,,,,,,,88.083,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.493,7.25,20.100000000000012,25.0,,4.5,81.31999999999998,0.9170000000000006,-296.75,-4.255,1.9149999999999998,-142.75591315,,,,,,,,,,,,,,,,,
SVN,2020-05,1460.3870967741937,1.4193548387096775,2.244290322580645,102.93548387096774,0.5483870967741935,0.7512580645161293,702.5406129032259,0.6827096774193551,1.0796774193548389,49.51870967741934,0.2637741935483871,0.36122580645161295,0.5229032258064517,8.096774193548388,3.894967741935486,31.225806451612904,15.021645161290323,0.9917999999999999,0.4772,5.950999999999999,2.8628,800.8064516129032,69841.2258064516,33.598129032258065,0.3852903225806451,875.8709677419355,0.4213225806451612,0.002000000000000001,665.2214285714286,,,,,,,,,,,,,,57.886774193548426,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,-294.12,-3.374,-1.3699999999999999,-141.49071328,,,,,,,,,,,,,,,,,
SVN,2020-06,1512.4666666666667,4.233333333333333,3.2522666666666664,109.2,0.1,0.06673333333333334,727.5941666666666,2.036433333333333,1.5646,52.53219999999999,0.048100000000000004,0.03206666666666667,1.6063333333333338,0.5333333333333333,0.2565333333333333,6.3,3.0304666666666678,0.99175,0.477,1.9834999999999998,0.954,756.3333333333334,91196.46666666666,43.871233333333336,0.3638666666666667,708.4333333333333,0.34083333333333327,0.004600000000000002,321.65000000000003,,,,,,,,,,,,,,39.8563333333333,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.493,7.25,20.100000000000012,25.0,,4.5,81.31999999999998,0.9170000000000006,-275.20000000000005,-2.67,6.765000000000001,-132.388971475,,,,,,,,,,,,,,,,,
SVN,2020-07,1896.225806451613,17.93548387096774,17.33651612903225,112.90322580645162,0.25806451612903225,0.2258387096774194,912.207129032258,8.628129032258064,8.339935483870969,54.3135806451613,0.12412903225806451,0.10854838709677417,1.1858064516129032,1.6774193548387097,0.8068387096774193,16.70967741935484,8.038354838709678,1.4877500000000001,0.7155,12.149750000000001,5.8447499999999994,945.9354838709677,119427.87096774194,57.45251612903227,0.45500000000000007,951.3870967741935,0.4577419354838708,0.01861290322580646,54.95483870967742,,,,,,,,,,,,,,43.75451612903225,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,-240.10000000000002,-2.0325,-3.7125000000000004,-115.5036048525,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,287.3611111111111,0.0
SVN,2020-08,2457.8387096774195,23.451612903225808,22.101322580645167,128.5483870967742,0.45161290322580644,0.5207096774193548,1182.379193548387,11.281709677419355,10.63216129032258,61.84003225806451,0.21722580645161288,0.2504193548387097,1.1941935483870967,2.129032258064516,1.0240645161290327,20.483870967741936,9.853935483870965,1.7852000000000001,0.8585999999999998,11.901800000000001,5.725599999999999,897.3548387096774,145128.90322580645,69.81635483870969,0.43174193548387085,878.1290322580645,0.4224193548387095,0.024935483870967758,43.58387096774194,,,,,,,,,,,,,,50.0,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,-230.74,-1.7120000000000002,0.47200000000000025,-111.00084041199997,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,167.0,0.0
SVN,2020-09,4046.4333333333334,93.56666666666666,82.7951,139.06666666666666,0.5666666666666667,0.47623333333333334,1946.5956666666668,45.01160000000001,39.82973333333334,66.90016666666665,0.2725666666666667,0.22913333333333333,1.3496666666666668,9.3,4.473866666666667,49.8,23.957066666666666,7.68675,3.6977499999999996,42.89625,20.63575,2271.9333333333334,192620.4,92.66279999999999,1.0929666666666666,2125.5,1.0224666666666669,0.03923333333333335,26.63666666666667,,,,,,,,,,,,,,50.0,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.493,7.25,20.100000000000012,25.0,,4.5,81.31999999999998,0.9170000000000006,-199.25,-1.325,5.2975,-95.85211690999999,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,167.0,0.0
SVN,2020-10,14649.354838709678,923.1290322580645,743.9354193548388,200.4516129032258,6.064516129032258,4.364096774193548,7047.285741935484,444.0846774193549,357.8810967741935,96.43012903225805,2.9173225806451617,2.099483870967742,1.5596774193548386,49.96774193548387,24.037709677419357,300.0967741935484,144.36596774193552,32.73025,15.745249999999999,228.11925,109.74000000000001,4528.645161290323,289101.51612903224,139.07654838709672,2.178451612903226,4174.096774193548,2.008064516129032,0.16422580645161292,8.07741935483871,,,,,,,,,,,,,,57.79387096774196,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,-83.79999999999998,-0.5149999999999999,13.73,-40.31321152499999,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,167.0,0.0
SVN,2020-11,55718.066666666666,1383.5666666666666,1462.9618333333333,842.1666666666666,36.56666666666667,33.666666666666664,26803.98816666667,665.5849333333335,703.7791666666667,405.1364333333333,17.591033333333332,16.195866666666664,1.031,186.8,89.86280000000001,1180.5,567.8967333333334,121.3992,58.400999999999996,812.3032000000001,390.77020000000005,5206.766666666666,448213.7,215.61976666666666,2.5047666666666664,5347.733333333334,2.5726,0.27066666666666667,3.699999999999999,,,,,,,,,,,,,,81.485,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.493,7.25,20.100000000000012,25.0,,4.5,81.31999999999998,0.9170000000000006,856.9599999999998,4.5840000000000005,78.704,412.25309960000004,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.525,1.055,98.42,0.0,167.0,0.0
SVN,2020-12,99962.45161290323,1494.774193548387,1436.6083548387103,2157.3225806451615,40.70967741935484,42.138322580645166,48088.394451612905,719.082935483871,691.1013548387094,1037.8115161290323,19.58406451612903,20.27125806451613,1.0174193548387098,199.25806451612902,95.85590322580643,1245.6129032258063,599.2201935483872,118.027,56.77875,766.9269999999999,368.9415,4951.870967741936,609482.1290322581,293.2002903225807,2.382129032258064,4955.290322580645,2.383935483870967,0.27751612903225803,3.609677419354838,8864.4,8864.4,,,1317.5,1403.75,0.426,0.426,,,675.25,1403.75,0.0675,83.99096774193548,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,2442.85,12.040000000000001,77.91749999999999,1175.16860105,1403.75,0.0675,1403.75,675.25,1317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.235,99.71000000000001,0.0,167.0,0.0
SVN,2021-01,146508.83870967742,1429.7096774193549,1485.7142903225806,3145.935483870968,26.0,27.313419354838704,70480.21241935484,687.7827419354837,714.7245161290325,1513.398096774194,12.507709677419353,13.139483870967744,0.9819354838709679,184.1290322580645,88.57800000000002,1168.3225806451612,562.0386774193548,97.3968,46.854200000000006,697.8466,335.7092,4079.516129032258,745414.6451612903,358.5925806451612,1.9624516129032257,4231.225806451613,2.0353548387096776,0.2686774193548387,3.7774193548387087,46672.354838709674,40335.3870967742,7555.615384615385,,2306.1290322580644,2198.3548387096776,2.24516129032258,1.9406451612903226,0.3634615384615385,,1057.4516129032259,1522.3225806451612,0.07325806451612903,79.86870967741933,2078723.0,102.61900000000003,44.5,19.06200000000001,12.930000000000005,31400.83999999999,,153.49300000000002,7.25,20.100000000000012,25.0,,4.5,81.32,0.9170000000000007,3375.9,15.178,30.321999999999996,1624.0259045999999,1522.3225806451612,0.07325806451612903,2198.3548387096776,1057.4516129032259,2306.1290322580644,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.08,0.6933333333333334,99.13,0.0,167.0,0.0
SVN,2021-02,179464.57142857142,843.1428571428571,889.551,3704.785714285714,11.892857142857142,13.076607142857144,86334.04810714284,405.60614285714286,427.9315000000001,1782.241142857143,5.7212499999999995,6.290642857142859,0.8985714285714287,133.42857142857142,64.18775000000001,752.5714285714286,362.03549999999996,57.02975,27.43475,363.00725,174.62975,3881.6785714285716,863572.5,415.43421428571435,1.867321428571429,3870.1785714285716,1.8618928571428572,0.18921428571428572,5.325,128665.53571428571,80674.96428571429,47990.57142857143,,3427.785714285714,3252.8571428571427,6.188928571428572,3.8814285714285712,2.3085714285714287,,1564.9285714285713,2096.785714285714,0.10089285714285712,67.92357142857139,2078723.0,102.61900000000001,44.5,19.06200000000001,12.930000000000005,31400.839999999993,,153.49299999999997,7.25,20.100000000000012,25.0,,4.5,81.31999999999996,0.9170000000000006,3536.75,14.5075,-3.2100000000000004,1701.40514125,2096.785714285714,0.10089285714285712,3252.8571428571427,1564.9285714285713,3427.785714285714,0.315,0.0,0.0,0.0,0.0,0.72,0.0,5.815,93.15,0.0,167.0,0.0
