Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,total_vaccinations_per_hundred,gdp_per_capita,aged_70_older,life_expectancy,new_cases_smoothed_per_million,new_deaths_smoothed_per_million
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,21.619,0.252
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,20.459,0.269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,17.66,0.238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,13.639,0.188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,13.133,0.173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.17,3523.984,3.262,72.59,12.723,0.198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,94.34,0.0,0.0,2.17,3523.984,3.262,72.59,5.883,0.147
3.23,0.0,0.0,0.0,0.0,0.0,0.0,11.29,85.48,0.0,0.0,2.17,3523.984,3.262,72.59,3.498,0.102
4.76,0.0,0.0,0.0,0.0,0.0,0.0,14.29,80.95,0.0,0.0,2.17,3523.984,3.262,72.59,2.402,0.072
11.11,0.0,2.78,0.0,0.0,0.0,0.0,30.56,55.55,0.0,0.0,1.39,3523.984,3.262,72.59,2.301,0.061
67.95,0.0,0.0,0.0,0.0,3.21,0.0,12.18,16.66,0.0,0.0,2.95,3523.984,3.262,72.59,12.472,0.128
68.24,0.0,0.0,0.0,0.0,2.35,0.0,21.18,8.23,0.0,0.0,3.33,3523.984,3.262,72.59,37.405,0.317
87.02,0.0,0.0,0.0,0.0,1.53,0.0,3.82,7.63,0.0,0.0,3.14,3523.984,3.262,72.59,26.856,0.58
60.71,0.0,0.0,0.0,0.0,1.79,19.64,10.71,7.15,0.0,0.0,5.32,3523.984,3.262,72.59,12.932,0.424
46.55,0.0,0.0,0.0,0.0,0.0,39.66,5.17,8.62,0.0,0.0,5.76,3523.984,3.262,72.59,5.008,0.18
46.46,0.0,0.0,0.0,0.0,3.03,40.4,2.02,8.09,0.0,0.0,6.01,3523.984,3.262,72.59,8.606,0.187
24.64,0.0,0.0,0.0,0.0,0.0,65.22,4.35,5.79,0.0,0.0,6.06,3523.984,3.262,72.59,14.614,0.26
1.8,0.0,0.0,0.0,0.0,0.0,94.59,0.0,3.61,0.0,0.0,6.07,3523.984,3.262,72.59,34.761,0.558
0.82,0.0,0.0,0.0,0.0,0.0,98.35,0.41,0.42,0.0,0.0,59.355000000000004,3523.984,3.262,72.59,68.786,1.211
0.57,0.0,0.0,0.0,0.0,0.0,99.43,0.0,0.0,0.0,0.0,6.26,3523.984,3.262,72.59,53.703,1.199
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.23,3523.984,3.262,72.59,72.88,1.49
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.99,3523.984,3.262,72.59,35.953,0.902
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.88,3523.984,3.262,72.59,17.099,0.446
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,22.49,3523.984,3.262,72.59,10.198,0.24
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,30.89,3523.984,3.262,72.59,5.322,0.131
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.44,3523.984,3.262,72.59,2.465,0.068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,30.605,18563.307,13.272,75.05,226.362,19.202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,94.87,0.0,0.0,0.53,18563.307,13.272,75.05,124.843,12.097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,64.29,0.0,0.0,0.21,18563.307,13.272,75.05,104.626,8.223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39,32.61,0.0,0.0,0.39,18563.307,13.272,75.05,66.409,6.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27,22.73,0.0,0.0,0.85,18563.307,13.272,75.05,109.142,5.758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.23,6.77,0.0,0.0,1.9,18563.307,13.272,75.05,162.48,5.427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37,6.63,0.0,0.0,4.26,18563.307,13.272,75.05,283.305,9.446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89,1.11,0.0,0.0,5.46,18563.307,13.272,75.05,511.552,14.831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,0.9,0.0,0.0,7.4,18563.307,13.272,75.05,489.036,18.083
0.0,0.0,0.0,0.0,0.0,0.0,0.27,99.73,0.0,0.0,0.0,9.36,18563.307,13.272,75.05,283.781,16.426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.09,18563.307,13.272,75.05,136.008,9.259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.46,18563.307,13.272,75.05,74.342,6.173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.81,18563.307,13.272,75.05,38.321,3.874
0.97,0.0,0.0,0.0,0.0,0.0,6.8,89.32,2.91,0.0,0.0,23.01,18563.307,13.272,75.05,16.82,1.264
0.8,0.0,0.0,0.0,0.0,0.0,40.8,56.0,2.4,0.0,0.0,25.17,18563.307,13.272,75.05,10.233,0.829
0.57,0.0,0.0,0.0,0.0,0.0,61.36,36.93,1.14,0.0,0.0,26.98,18563.307,13.272,75.05,8.161,0.394
0.0,0.0,0.0,0.0,0.0,0.0,95.4,4.18,0.42,0.0,0.0,109.445,18563.307,13.272,75.05,16.592,0.456
0.0,0.0,0.0,0.0,0.0,0.0,98.18,1.42,0.4,0.0,0.0,30.49,18563.307,13.272,75.05,67.983,1.16
0.0,0.0,0.0,0.0,0.0,0.0,99.37,0.0,0.63,0.0,0.0,32.32,18563.307,13.272,75.05,179.197,3.231
0.0,0.0,0.0,0.0,0.0,0.0,99.54,0.12,0.34,0.0,0.0,34.16,18563.307,13.272,75.05,186.861,6.401
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,35.83,18563.307,13.272,75.05,233.571,10.461
0.0,0.0,0.0,0.0,0.0,0.0,99.88,0.12,0.0,0.0,0.0,37.06,18563.307,13.272,75.05,277.629,11.973
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,38.2,18563.307,13.272,75.05,440.483,13.982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.84,43290.705,1.387,77.29,188.674,1.144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,131.005,43290.705,1.387,77.29,82.039,0.163
14.29,0.0,0.0,19.05,0.0,0.0,35.71,11.9,19.05,0.0,0.0,62.77,43290.705,1.387,77.29,603.772,3.105
0.0,0.0,0.0,0.0,0.0,0.0,50.88,45.61,3.51,0.0,0.0,85.22,43290.705,1.387,77.29,942.796,4.984
0.0,0.0,0.0,0.0,0.0,0.0,84.78,10.87,4.35,0.0,0.0,99.11,43290.705,1.387,77.29,1608.424,10.786
1.19,0.0,0.0,0.0,0.0,0.0,97.62,1.19,0.0,0.0,0.0,120.68,43290.705,1.387,77.29,178.296,3.023
0.0,0.0,0.0,0.0,0.0,0.0,94.2,5.8,0.0,0.0,0.0,125.9,43290.705,1.387,77.29,62.673,1.226
0.0,0.0,0.94,0.0,0.0,0.0,97.17,0.94,0.95,0.0,0.0,130.35,43290.705,1.387,77.29,55.319,0.245
0.0,0.0,0.0,0.0,0.0,0.0,95.83,2.08,2.09,0.0,0.0,136.11,43290.705,1.387,77.29,62.101,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,143.51,43290.705,1.387,77.29,53.93,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,149.63,43290.705,1.387,77.29,32.848,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,155.08,43290.705,1.387,77.29,37.097,0.082
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,158.72,43290.705,1.387,77.29,21.735,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,161.96,43290.705,1.387,77.29,12.093,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,11713.895,10.711,77.4,209.243,9.543
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,11713.895,10.711,77.4,168.752,10.331
0.0,0.0,9.38,0.0,0.0,0.0,15.62,43.75,31.25,0.0,0.0,51.870000000000005,7824.362,2.279,74.62,52.921,0.0
0.0,0.0,13.79,0.0,0.0,0.0,48.28,1.72,36.21,0.0,0.0,42.74,7824.362,2.279,74.62,74.442,0.353
0.0,0.0,9.52,0.0,0.0,0.0,52.38,1.59,36.51,0.0,0.0,48.91,7824.362,2.279,74.62,118.543,1.058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01125,112.25,14103.452,5.06,75.88,40.705,2.861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,48.1,14103.452,5.06,75.88,79.796,4.419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.56,14103.452,5.06,75.88,120.808,4.805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,145.665,4.881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,170.292,4.789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,155.999,4.865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,205.576,4.704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,201.675,4.529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,190.534,4.054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,132.057,3.369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.005,14103.452,5.06,75.88,125.12,3.195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.56,14103.452,5.06,75.88,117.609,2.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,42.56,14103.452,5.06,75.88,106.23,2.15
0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,99.1,0.0,0.0,48.1,14103.452,5.06,75.88,80.661,1.585
0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,99.07,0.0,0.0,1.005,14103.452,5.06,75.88,140.955,2.317
0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,98.92,0.0,0.0,1.005,14103.452,5.06,75.88,192.284,2.802
0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,93.59,0.0,0.0,1.005,14103.452,5.06,75.88,224.622,3.642
0.0,0.0,22.59,0.0,0.0,0.0,0.0,1.28,76.13,0.0,0.0,2.48,14103.452,5.06,75.88,166.173,3.332
0.0,0.0,19.14,0.0,0.0,0.0,0.0,3.87,76.99,0.0,0.0,1.005,14103.452,5.06,75.88,252.251,4.686
0.0,0.0,25.41,0.0,0.0,0.0,0.0,3.76,70.83,0.0,0.0,0.33,14103.452,5.06,75.88,240.076,4.917
0.0,0.0,33.75,0.0,0.0,0.0,0.0,1.47,64.78,0.0,0.0,1.68,14103.452,5.06,75.88,197.148,4.296
0.0,0.0,55.22,0.0,0.0,0.08,0.0,3.12,41.58,0.0,0.0,3.28,14103.452,5.06,75.88,219.266,4.92
0.18,0.0,74.58,0.0,0.0,0.0,0.0,2.58,22.48,0.18,0.0,13.015,14103.452,5.06,75.88,310.199,7.128
0.17,0.0,85.1,0.0,0.0,0.0,0.0,4.16,10.57,0.0,0.0,6.6,14103.452,5.06,75.88,352.425,10.774
0.0,0.0,88.27,0.0,0.0,0.0,0.0,4.74,6.99,0.0,0.0,10.26,14103.452,5.06,75.88,293.725,12.608
0.08,0.0,90.99,0.0,0.0,0.0,0.03,3.7,5.2,0.0,0.0,15.77,14103.452,5.06,75.88,304.34,13.395
0.0,0.0,94.96,0.0,0.0,0.0,0.16,2.38,2.5,0.0,0.0,20.54,14103.452,5.06,75.88,273.777,11.139
0.0,0.0,95.82,0.0,0.0,0.0,0.26,2.24,1.68,0.0,0.0,25.06,14103.452,5.06,75.88,298.675,8.884
0.0,0.0,95.22,0.0,0.0,0.0,0.1,2.44,2.06,0.15,0.0,31.53,14103.452,5.06,75.88,283.585,8.634
0.0,0.0,96.18,0.0,0.0,0.0,0.2,1.53,1.97,0.12,0.0,36.87,14103.452,5.06,75.88,312.689,9.222
0.0,0.0,95.73,0.0,0.0,0.0,1.04,1.8,1.36,0.05,0.0,45.29,14103.452,5.06,75.88,321.486,7.681
0.0,0.0,92.81,0.0,0.0,0.0,5.2,0.94,0.95,0.04,0.0,54.13,14103.452,5.06,75.88,209.926,6.089
0.0,0.0,88.15,0.0,0.0,0.0,10.23,0.62,0.9,0.02,0.0,62.87,14103.452,5.06,75.88,210.832,5.171
0.0,0.0,74.3,0.0,0.0,0.0,24.66,0.24,0.71,0.0,0.0,73.155,14103.452,5.06,75.88,149.708,4.232
0.03,0.0,33.33,0.0,0.0,0.0,65.81,0.27,0.41,0.0,0.0,83.44,14103.452,5.06,75.88,137.136,3.576
0.0,0.0,14.98,0.0,0.0,0.0,84.76,0.09,0.17,0.0,0.0,94.52,14103.452,5.06,75.88,98.569,2.828
0.0,0.0,8.38,0.0,0.0,0.0,91.15,0.0,0.45,0.0,0.0,103.97,14103.452,5.06,75.88,60.841,2.596
0.0,0.0,4.41,0.0,0.0,0.0,95.4,0.0,0.19,0.0,0.0,109.445,14103.452,5.06,75.88,74.869,2.336
0.0,0.0,1.78,0.0,0.0,0.0,98.22,0.0,0.0,0.0,0.0,120.53,14103.452,5.06,75.88,46.178,1.503
0.0,0.0,2.7,0.0,0.0,0.0,94.59,0.0,2.71,0.0,0.0,114.005,14103.452,5.06,75.88,52.827,1.414
86.35999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,6.695,15807.374,2.242,69.59,120.853,2.145
98.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,6.695,15807.374,2.242,69.59,152.556,2.265
93.75,0.0,0.0,0.0,0.0,0.0,4.17,0.0,2.08,0.0,0.0,6.12,15807.374,2.242,69.59,125.621,2.384
73.53,0.0,0.0,0.0,0.0,0.0,12.75,0.0,13.72,0.0,0.0,7.27,15807.374,2.242,69.59,200.349,2.443
23.47,0.0,0.0,0.0,0.0,0.0,67.86,0.0,8.67,0.0,0.0,10.44,15807.374,2.242,69.59,230.742,3.337
9.43,0.0,0.0,0.0,0.0,0.0,82.08,0.0,8.49,0.0,0.0,109.445,15807.374,2.242,69.59,368.042,3.874
4.26,0.0,0.0,0.0,0.0,0.0,95.74,0.0,0.0,0.0,0.0,14.7,15807.374,2.242,69.59,609.153,9.356
2.63,0.0,0.0,0.0,0.0,0.0,94.74,0.0,2.63,0.0,0.0,109.445,15807.374,2.242,69.59,926.72,10.667
1.22,0.0,0.0,0.0,0.0,0.0,98.78,0.0,0.0,0.0,0.0,109.445,15807.374,2.242,69.59,504.27,7.628
0.0,0.0,0.0,0.0,0.0,0.0,99.66,0.0,0.34,0.0,0.0,113.505,15807.374,2.242,69.59,313.396,2.86
0.89,0.0,0.0,0.0,0.0,0.0,98.21,0.0,0.9,0.0,0.0,109.445,15807.374,2.242,69.59,485.32,1.013
1.72,0.0,0.0,0.0,0.0,0.0,96.55,0.0,1.73,0.0,0.0,109.445,15807.374,2.242,69.59,69.723,0.06
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,15807.374,2.242,69.59,166.859,0.477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.02675,3.545,44017.591,10.797,82.43,34.311,3.922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,28.761,2.503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,16.343,1.355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,9.975,0.559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,7.453,0.255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,11.322,0.195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,9.262,0.165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,7.914,0.128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,12.819,0.146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,23.087,0.139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,39.268,0.225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,51.292,0.454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.545,44017.591,10.797,82.43,71.331,0.766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,99.93,0.0,0.0,2.58,44017.591,10.797,82.43,110.066,1.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.58,44017.591,10.797,82.43,132.504,1.914
0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,1.145,44017.591,10.797,82.43,170.17,2.466
0.05,0.24,0.0,0.0,0.0,0.24,0.0,0.19,99.28,0.0,0.0,0.06,44017.591,10.797,82.43,177.934,3.017
0.41,0.51,0.0,0.0,0.0,0.0,0.0,0.41,98.67,0.0,0.0,0.36,44017.591,10.797,82.43,208.819,3.449
1.15,0.34,0.0,0.0,0.0,0.0,0.0,0.75,97.76,0.0,0.0,0.95,44017.591,10.797,82.43,209.487,3.573
0.87,0.56,0.0,0.0,0.0,0.1,0.0,1.81,96.66,0.0,0.0,2.23,44017.591,10.797,82.43,141.484,3.805
0.79,1.05,0.0,0.0,0.0,0.26,0.04,4.06,93.8,0.0,0.0,2.93,44017.591,10.797,82.43,91.479,2.571
1.74,0.98,0.05,0.0,0.0,1.72,0.0,15.29,80.19,0.03,0.0,4.16,44017.591,10.797,82.43,81.97,1.599
0.98,1.1,0.98,0.1,0.0,3.75,0.0,31.46,61.61,0.02,0.0,6.58,44017.591,10.797,82.43,78.731,0.972
0.47,1.45,6.55,0.87,0.01,1.97,0.01,46.5,42.13,0.04,0.0,10.89,44017.591,10.797,82.43,96.523,0.829
0.86,0.93,20.81,2.08,0.01,5.1,0.03,45.71,24.42,0.05,0.0,17.38,44017.591,10.797,82.43,154.919,0.732
1.32,1.22,25.77,1.2,0.21,3.78,0.6,45.55,20.28,0.07,0.0,27.11,44017.591,10.797,82.43,227.938,1.167
1.41,1.49,25.22,0.24,0.24,1.77,1.83,53.74,14.03,0.03,0.0,37.18,44017.591,10.797,82.43,210.117,1.193
0.5,0.83,25.56,0.14,0.44,1.85,5.87,57.03,7.74,0.04,0.0,49.74,44017.591,10.797,82.43,149.473,1.126
0.47,0.5,27.38,0.11,0.97,0.93,10.24,54.97,4.36,0.0,0.0,63.09,44017.591,10.797,82.43,79.088,1.073
0.83,0.37,25.42,0.03,0.88,0.98,14.96,51.88,4.36,0.0,0.0,77.89,44017.591,10.797,82.43,33.245,0.69
0.66,0.14,14.85,0.0,0.58,2.57,25.94,49.42,5.26,0.03,0.0,95.61,44017.591,10.797,82.43,16.617,0.51
0.98,0.0,18.18,0.0,0.49,0.42,47.69,30.91,1.26,0.0,0.0,113.52,44017.591,10.797,82.43,11.615,0.266
0.22,0.04,7.57,0.0,0.49,0.04,78.81,12.02,0.81,0.0,0.0,126.56,44017.591,10.797,82.43,13.089,0.184
0.02,0.0,1.57,0.0,0.03,0.0,94.65,3.1,0.58,0.0,0.0,133.73,44017.591,10.797,82.43,40.056,0.289
0.01,0.0,0.55,0.0,0.02,0.0,97.76,1.45,0.21,0.0,0.0,138.4,44017.591,10.797,82.43,66.88,0.413
0.0,0.0,0.24,0.0,0.0,0.0,99.19,0.53,0.0,0.0,0.0,141.77,44017.591,10.797,82.43,73.219,0.379
0.0,0.0,0.03,0.0,0.0,0.0,99.71,0.27,-0.01,0.0,0.0,145.19,44017.591,10.797,82.43,115.808,0.743
0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.08,0.03,0.0,0.0,148.67,44017.591,10.797,82.43,106.595,1.137
0.0,0.0,0.0,0.0,0.0,0.0,99.53,0.47,0.0,0.0,0.0,151.69,44017.591,10.797,82.43,95.149,1.321
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,154.35,44017.591,10.797,82.43,59.844,0.822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1023684210526315,90.03,57410.166,12.644,83.78,5.95,0.902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.03,57410.166,12.644,83.78,10.867,0.033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.03,57410.166,12.644,83.78,11.277,0.082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90.03,57410.166,12.644,83.78,18.67,0.066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,46.525,57410.166,12.644,83.78,25.308,0.098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,46.525,57410.166,12.644,83.78,34.7,0.066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,46.525,57410.166,12.644,83.78,46.616,0.213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,46.525,57410.166,12.644,83.78,37.175,0.246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.6750000000000003,57410.166,12.644,83.78,139.391,0.328
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,30.5,57410.166,12.644,83.78,621.783,2.459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,57410.166,12.644,83.78,869.47,9.769
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.77,99.17,0.0,0.0,0.06,57410.166,12.644,83.78,497.931,10.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,99.37,0.0,0.0,0.06,57410.166,12.644,83.78,446.397,10.326
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.7,99.22,0.0,0.0,0.0,57410.166,12.644,83.78,482.458,10.9
0.15,0.0,0.0,0.0,0.0,0.0,0.0,3.07,96.78,0.0,0.0,0.12,57410.166,12.644,83.78,388.094,8.917
0.28,0.0,0.0,0.0,0.0,0.0,0.06,10.97,88.69,0.0,0.0,0.55,57410.166,12.644,83.78,369.539,7.114
0.42,0.0,0.0,0.0,0.0,0.03,0.0,12.1,87.45,0.0,0.0,2.45,57410.166,12.644,83.78,224.035,5.524
1.34,0.1,0.33,0.0,0.0,0.07,0.0,39.01,59.15,0.0,0.0,4.9,57410.166,12.644,83.78,164.862,1.164
1.7,0.0,0.38,0.0,0.0,0.11,0.11,59.36,38.34,0.0,0.0,7.96,57410.166,12.644,83.78,115.017,1.41
1.65,0.0,0.15,0.0,0.0,0.26,0.0,77.53,20.41,0.0,0.0,11.33,57410.166,12.644,83.78,123.622,0.918
0.91,0.0,0.52,0.08,0.04,0.36,0.0,88.07,10.02,0.0,0.0,14.83,57410.166,12.644,83.78,171.075,0.902
0.75,0.0,0.28,0.08,0.0,0.12,0.0,92.62,6.15,0.0,0.0,18.72,57410.166,12.644,83.78,140.177,1.311
1.34,0.0,0.25,0.09,0.06,0.16,0.25,93.22,4.63,0.0,0.0,25.06,57410.166,12.644,83.78,232.394,0.852
1.21,0.0,0.92,0.05,0.05,0.4,0.82,91.79,4.76,0.0,0.0,33.84,57410.166,12.644,83.78,198.825,1.065
0.94,0.0,1.56,0.03,0.07,0.38,0.9,91.39,4.6,0.1,0.0,44.68,57410.166,12.644,83.78,128.9,0.475
0.86,0.0,2.49,0.0,0.05,0.05,2.58,88.78,4.64,0.14,0.0,57.72,57410.166,12.644,83.78,121.082,0.393
0.72,0.0,1.9,0.0,0.0,0.09,11.28,80.78,3.7,0.0,0.0,72.47,57410.166,12.644,83.78,38.782,0.246
1.67,0.0,2.92,0.0,0.0,0.0,28.39,60.96,4.39,0.63,0.0,85.09,57410.166,12.644,83.78,12.326,0.148
0.1,0.0,1.45,0.0,0.0,0.0,79.02,15.16,3.03,0.62,0.0,94.97,57410.166,12.644,83.78,32.487,0.033
0.0,0.0,0.48,0.0,0.0,0.03,95.94,2.22,0.75,0.38,0.0,102.28,57410.166,12.644,83.78,79.956,0.098
0.04,0.0,0.19,0.0,0.02,0.0,97.43,0.78,1.35,0.13,0.0,105.76,57410.166,12.644,83.78,121.77,0.098
0.0,0.0,0.06,0.0,0.0,0.0,99.58,0.18,0.15,0.03,0.0,109.02,57410.166,12.644,83.78,295.533,0.459
0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.14,0.09,0.0,0.0,112.65,57410.166,12.644,83.78,143.16,0.574
0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,0.02,0.0,0.0,117.46,57410.166,12.644,83.78,212.97,0.787
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,121.55,57410.166,12.644,83.78,126.638,0.705
0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.03,0.0,0.0,125.36,57410.166,12.644,83.78,102.822,0.475
0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.07,0.0,0.0,127.97,57410.166,12.644,83.78,186.695,0.803
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,130.52,57410.166,12.644,83.78,404.157,1.065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.403714285714285,7.880000000000001,22767.037,6.938,80.18,86.484,0.394
