iso_date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,day,iso_date,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Entity,iso_code_variant,date_variant,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,year_variant,month_variant,day_variant,iso_date_variant
ARG_2021-05-31,ARG,South America,Argentina,2021-05-31,3781784.0,28175.0,31378.429,78093.0,637.0,516.143,82923.271,617.794,688.0360000000001,1712.3470000000002,13.968,11.317,1.02,,,,,,,,,107235.0,14352191.0,314.70099999999996,2.351,97376.0,2.135,0.294,3.4,tests performed,12257297.0,9476406.0,2780891.0,,137396.0,158261.0,26.88,20.78,6.1,,3470.0,105882.0,0.23199999999999998,81.48,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,05,31,ARG_2021-05-31,105882.0,0.23199999999999998,158261.0,3470.0,137396.0,Argentina,ARG,2021-05-31,0.0,1.49,55.76,0.0,1.12,0.0,0.0,10.78,7.8,23.05,0.0,0.0,2021,2021,31,ARG_2021-05-31
ARG_2021-06-14,ARG,South America,Argentina,2021-06-14,4145482.0,21292.0,23978.286,86029.0,686.0,583.286,90898.086,466.87,525.7719999999999,1886.36,15.042,12.79,0.89,,,,,,,,,105469.0,15663600.0,343.45599999999996,2.313,89817.0,1.969,0.23800000000000002,4.2,tests performed,16382043.0,13043304.0,3338739.0,,95141.0,292268.0,35.92,28.6,7.32,,6409.0,250405.0,0.5489999999999999,77.78,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,06,14,ARG_2021-06-14,250405.0,0.5489999999999999,292268.0,6409.0,95141.0,Argentina,ARG,2021-06-14,0.0,0.26,64.81,0.0,0.53,0.0,0.26,7.94,3.98,22.22,0.0,0.0,2021,2021,14,ARG_2021-06-14
ARG_2021-06-28,ARG,South America,Argentina,2021-06-28,4423636.0,18389.0,20891.571,93142.0,574.0,521.714,96997.175,403.216,458.09,2042.3270000000002,12.585999999999999,11.44,0.94,,,,,,,,,83181.0,16771227.0,367.74300000000005,1.824,81817.0,1.794,0.22699999999999998,4.4,tests performed,19951580.0,15993494.0,3958086.0,,202112.0,250383.0,43.75,35.07,8.68,,5490.0,212669.0,0.466,75.0,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,06,28,ARG_2021-06-28,212669.0,0.466,250383.0,5490.0,202112.0,Argentina,ARG,2021-06-28,0.0,0.29,66.29,0.0,0.29,0.0,0.57,8.86,2.27,21.43,0.0,0.0,2021,2021,28,ARG_2021-06-28
ARG_2021-07-12,ARG,South America,Argentina,2021-07-12,4662937.0,14989.0,15741.0,99255.0,474.0,390.57099999999997,102244.334,328.664,345.153,2176.367,10.392999999999999,8.564,0.91,,,,,,,,,101287.0,17923186.0,393.00199999999995,2.221,84728.0,1.858,0.171,5.8,tests performed,24862187.0,19822638.0,5039549.0,,245269.0,345437.0,54.52,43.47,11.05,,7574.0,258671.0,0.5670000000000001,75.0,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,07,12,ARG_2021-07-12,258671.0,0.5670000000000001,345437.0,7574.0,245269.0,Argentina,ARG,2021-07-12,0.0,0.0,71.17,0.0,0.0,0.0,5.71,3.3,3.3,16.22,0.3,0.0,2021,2021,12,ARG_2021-07-12
ARG_2021-07-26,ARG,South America,Argentina,2021-07-26,4859170.0,12555.0,12861.143,104105.0,384.0,307.143,106547.14,275.29400000000004,282.007,2282.7129999999997,8.42,6.735,0.92,,,,,,,,,107205.0,19141406.0,419.714,2.351,86489.0,1.896,0.139,7.2,tests performed,29880247.0,23857637.0,6022610.0,,157019.0,349959.0,65.52,52.31,13.21,,7674.0,261072.0,0.5720000000000001,75.0,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,07,26,ARG_2021-07-26,261072.0,0.5720000000000001,349959.0,7674.0,157019.0,Argentina,ARG,2021-07-26,0.0,0.0,54.1,0.0,0.0,0.0,14.43,4.59,1.63,24.92,0.33,0.0,2021,2021,26,ARG_2021-07-26
ARG_2021-08-09,ARG,South America,Argentina,2021-08-09,5029075.0,10180.0,11720.714,107961.0,502.0,273.714,110272.651,223.217,257.0,2367.263,11.007,6.002000000000001,0.87,,,,,,,,,97645.0,20392276.0,447.142,2.141,92235.0,2.022,0.11699999999999999,8.5,tests performed,34902791.0,26179454.0,8723337.0,,277865.0,366771.0,76.53,57.4,19.13,,8042.0,143036.0,0.314,75.93,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,08,09,ARG_2021-08-09,143036.0,0.314,366771.0,8042.0,277865.0,Argentina,ARG,2021-08-09,0.0,0.0,56.01,0.0,0.0,0.0,21.48,2.81,1.03,18.16,0.51,0.0,2021,2021,09,ARG_2021-08-09
ARG_2021-08-23,ARG,South America,Argentina,2021-08-23,5139966.0,6135.0,7385.0,110609.0,257.0,214.857,112704.161,134.52200000000002,161.931,2425.326,5.635,4.711,0.8,,,,,,,,,104296.0,21579995.0,473.185,2.287,88869.0,1.949,0.07200000000000001,13.9,tests performed,39133726.0,27210308.0,11923418.0,,229637.0,332068.0,85.81,59.66,26.14,,7281.0,80907.0,0.177,75.93,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,08,23,ARG_2021-08-23,80907.0,0.177,332068.0,7281.0,229637.0,Argentina,ARG,2021-08-23,0.0,0.0,34.38,0.0,0.0,0.0,40.62,1.04,0.52,23.44,0.0,0.0,2021,2021,23,ARG_2021-08-23
ARG_2021-09-06,ARG,South America,Argentina,2021-09-06,5207695.0,3893.0,4115.143,112673.0,162.0,152.286,114189.256,85.36200000000001,90.23299999999999,2470.584,3.552,3.339,0.71,,,,,,,,,86296.0,22694652.0,497.626,1.892,74691.0,1.6380000000000001,0.043,23.3,tests performed,44667497.0,28344998.0,16322499.0,,266060.0,390994.0,97.94,62.15,35.79,,8573.0,78206.0,0.171,75.93,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,09,06,ARG_2021-09-06,78206.0,0.171,390994.0,8573.0,266060.0,Argentina,ARG,2021-09-06,0.0,0.0,57.2,0.0,0.0,0.0,23.99,1.11,-0.02,16.61,1.11,0.0,2021,2021,06,ARG_2021-09-06
ARG_2021-09-20,ARG,South America,Argentina,2021-09-20,5241394.0,2162.0,2080.429,114518.0,90.0,125.429,114928.175,47.406000000000006,45.618,2511.0389999999998,1.973,2.75,0.71,,,,,,,,,61138.0,23451839.0,514.229,1.341,52013.0,1.14,0.027000000000000003,37.0,tests performed,49017568.0,29032591.0,20011380.0,,187362.0,288833.0,107.48,63.66,43.88,,6333.0,44398.0,0.09699999999999999,75.93,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,09,20,ARG_2021-09-20,44398.0,0.09699999999999999,288833.0,6333.0,187362.0,Argentina,ARG,2021-09-20,0.0,0.0,32.04,0.0,0.0,0.0,53.4,0.0,0.0,14.56,0.0,0.0,2021,2021,20,ARG_2021-09-20
ARG_2021-11-01,ARG,South America,Argentina,2021-11-01,5289945.0,1138.0,1194.286,115989.0,39.0,19.714000000000002,115992.754,24.953000000000003,26.186999999999998,2543.294,0.855,0.43200000000000005,1.03,,,,,,,,,43929.0,25222255.0,553.049,0.963,40145.0,0.88,0.027999999999999997,35.7,tests performed,60203627.0,34328689.0,25983978.0,,148623.0,296480.0,132.01,75.27,56.98,,6501.0,205396.0,0.45,42.59,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,,,,,2021,11,01,ARG_2021-11-01,205396.0,0.45,296480.0,6501.0,148623.0,Argentina,ARG,2021-11-01,0.0,0.0,20.51,0.0,0.0,0.0,41.03,0.0,0.0,38.46,0.0,0.0,2021,2021,01,ARG_2021-11-01
AUS_2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,AUS,2021-01-04,3.85,1.92,0.0,0.0,0.0,0.0,0.0,8.65,85.58,0.0,0.0,0.0,2021,2021,04,AUS_2021-01-04
AUS_2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,AUS,2021-01-11,5.41,6.76,0.0,0.0,0.0,1.35,0.0,28.38,58.1,0.0,0.0,0.0,2021,2021,11,AUS_2021-01-11
AUS_2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,AUS,2021-01-25,6.0,2.0,0.0,0.0,0.0,1.0,0.0,44.0,47.0,0.0,0.0,0.0,2021,2021,25,AUS_2021-01-25
AUS_2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,AUS,2021-02-08,5.17,3.45,0.0,0.0,0.0,1.72,8.62,37.93,43.11,0.0,0.0,0.0,2021,2021,08,AUS_2021-02-08
AUS_2021-02-22,AUS,Oceania,Australia,2021-02-22,28937.0,7.0,4.571000000000001,909.0,0.0,0.0,1122.1019999999999,0.271,0.177,35.249,0.0,0.0,1.09,,,,,,,,,36501.0,14090307.0,546.385,1.415,55403.0,2.148,0.0,12120.5,tests performed,2789.0,2789.0,,,2769.0,2769.0,0.01,0.01,,,107.0,2769.0,0.011000000000000001,53.24,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,02,22,AUS_2021-02-22,2769.0,0.011000000000000001,2769.0,107.0,2769.0,Australia,AUS,2021-02-22,2.47,3.7,0.0,0.0,0.0,1.23,1.23,79.01,12.36,0.0,0.0,0.0,2021,2021,22,AUS_2021-02-22
AUS_2021-03-08,AUS,Oceania,Australia,2021-03-08,29061.0,15.0,10.714,909.0,0.0,0.0,1126.91,0.5820000000000001,0.415,35.249,0.0,0.0,1.28,,,,,,,,,,,,,42666.0,1.6540000000000001,0.0,3982.3,tests performed,94908.0,94884.0,24.0,,8539.0,7572.0,0.37,0.37,0.0,,294.0,7570.0,0.028999999999999998,50.46,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,03,08,AUS_2021-03-08,7570.0,0.028999999999999998,7572.0,294.0,8539.0,Australia,AUS,2021-03-08,7.04,1.41,1.41,0.0,2.82,1.41,0.0,43.66,42.25,0.0,0.0,0.0,2021,2021,08,AUS_2021-03-08
AUS_2021-03-22,AUS,Oceania,Australia,2021-03-22,29211.0,5.0,10.571,909.0,0.0,0.0,1132.7269999999999,0.19399999999999998,0.41,35.249,0.0,0.0,0.95,,,,,,,,,30548.0,15218280.0,590.125,1.185,39180.0,1.5190000000000001,0.0,3706.4,tests performed,312502.0,289317.0,23185.0,,30542.0,18581.0,1.21,1.12,0.09,,721.0,15300.0,0.059000000000000004,44.91,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,03,22,AUS_2021-03-22,15300.0,0.059000000000000004,18581.0,721.0,30542.0,Australia,AUS,2021-03-22,5.74,0.0,0.82,1.64,0.82,0.82,0.82,50.0,39.34,0.0,0.0,0.0,2021,2021,22,AUS_2021-03-22
AUS_2021-04-05,AUS,Oceania,Australia,2021-04-05,29365.0,8.0,9.857000000000001,909.0,0.0,0.0,1138.698,0.31,0.382,35.249,0.0,0.0,0.95,,,,,,,,,,15892476.0,616.269,,58417.0,2.265,0.0,5926.4,tests performed,854983.0,771972.0,83011.0,,10674.0,36780.0,3.32,2.99,0.32,,1426.0,31520.0,0.122,46.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,04,05,AUS_2021-04-05,31520.0,0.122,36780.0,1426.0,10674.0,Australia,AUS,2021-04-05,7.38,0.0,1.64,1.64,0.0,1.64,2.46,54.92,29.5,0.82,0.0,0.0,2021,2021,05,AUS_2021-04-05
AUS_2021-04-19,AUS,Oceania,Australia,2021-04-19,29556.0,23.0,18.143,910.0,0.0,0.0,1146.105,0.892,0.7040000000000001,35.287,0.0,0.0,1.32,,,,,,,,,28648.0,16386103.0,635.41,1.111,34317.0,1.331,0.001,1891.5,tests performed,1653286.0,1459097.0,194189.0,,66730.0,59801.0,6.41,5.66,0.75,,2319.0,54503.0,0.21100000000000002,39.35,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,04,19,AUS_2021-04-19,54503.0,0.21100000000000002,59801.0,2319.0,66730.0,Australia,AUS,2021-04-19,12.74,0.64,1.27,10.83,0.0,1.27,21.66,46.5,5.09,0.0,0.0,0.0,2021,2021,19,AUS_2021-04-19
AUS_2021-05-03,AUS,Oceania,Australia,2021-05-03,29850.0,12.0,19.0,910.0,0.0,0.0,1157.505,0.465,0.737,35.287,0.0,0.0,0.81,,,,,,,,,39065.0,16946216.0,657.13,1.515,47291.0,1.834,0.0,2489.0,tests performed,2316969.0,2051573.0,265396.0,,56354.0,49662.0,8.98,7.96,1.03,,1926.0,45117.0,0.175,48.61,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,05,03,AUS_2021-05-03,45117.0,0.175,49662.0,1926.0,56354.0,Australia,AUS,2021-05-03,3.92,0.0,0.98,8.33,0.49,0.0,41.67,30.88,13.73,0.0,0.0,0.0,2021,2021,03,AUS_2021-05-03
AUS_2021-05-17,AUS,Oceania,Australia,2021-05-17,29983.0,5.0,6.428999999999999,910.0,0.0,0.0,1162.663,0.19399999999999998,0.249,35.287,0.0,0.0,0.71,,,,,,,,,38665.0,17581041.0,681.747,1.499,45885.0,1.7790000000000001,0.0,7137.2,tests performed,3183324.0,2772593.0,410731.0,,83187.0,63888.0,12.34,10.75,1.59,,2477.0,48070.0,0.18600000000000003,36.57,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,05,17,AUS_2021-05-17,48070.0,0.18600000000000003,63888.0,2477.0,83187.0,Australia,AUS,2021-05-17,2.56,0.0,0.0,4.27,0.0,4.27,38.46,41.88,8.56,0.0,0.0,0.0,2021,2021,17,AUS_2021-05-17
AUS_2021-05-31,AUS,Oceania,Australia,2021-05-31,30118.0,13.0,12.714,910.0,0.0,0.0,1167.8980000000001,0.504,0.493,35.287,0.0,0.0,1.1,,,,,,,,,,18398692.0,713.453,,72515.0,2.812,0.0,5703.6,tests performed,4362739.0,3856485.0,506254.0,,119139.0,96017.0,16.92,14.95,1.96,,3723.0,85864.0,0.33299999999999996,75.46,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,05,31,AUS_2021-05-31,85864.0,0.33299999999999996,96017.0,3723.0,119139.0,Australia,AUS,2021-05-31,3.7,0.0,0.0,60.19,0.93,0.93,17.59,12.04,4.62,0.0,0.0,0.0,2021,2021,31,AUS_2021-05-31
AUS_2021-06-14,AUS,Oceania,Australia,2021-06-14,30273.0,11.0,9.714,910.0,0.0,0.0,1173.9080000000001,0.42700000000000005,0.377,35.287,0.0,0.0,1.12,,,,,,,,,,19354043.0,750.4989999999999,,56033.0,2.173,0.0,5768.3,tests performed,5931245.0,5029208.0,902037.0,,63946.0,103895.0,23.0,19.5,3.5,,4029.0,65813.0,0.255,53.24,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,06,14,AUS_2021-06-14,65813.0,0.255,103895.0,4029.0,63946.0,Australia,AUS,2021-06-14,5.3,0.0,0.0,28.79,0.0,0.76,41.67,16.67,6.05,0.0,0.76,0.0,2021,2021,14,AUS_2021-06-14
AUS_2021-06-28,AUS,Oceania,Australia,2021-06-28,30560.0,32.0,27.714000000000002,910.0,0.0,0.0,1185.037,1.2409999999999999,1.075,35.287,0.0,0.0,1.54,,,,,,,,,,,,,91396.0,3.5439999999999996,0.0,3297.8,tests performed,7500700.0,6021941.0,1478759.0,,126034.0,111617.0,29.09,23.35,5.73,,4328.0,55887.0,0.217,71.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,06,28,AUS_2021-06-28,55887.0,0.217,111617.0,4328.0,126034.0,Australia,AUS,2021-06-28,1.21,0.0,0.0,3.64,0.0,0.0,84.62,7.69,2.84,0.0,0.0,0.0,2021,2021,28,AUS_2021-06-28
AUS_2021-07-12,AUS,Oceania,Australia,2021-07-12,31323.0,102.0,70.286,912.0,1.0,0.28600000000000003,1214.624,3.955,2.725,35.365,0.039,0.011000000000000001,1.66,,,,,,,,,139699.0,22047047.0,854.927,5.417000000000001,98393.0,3.815,0.001,1399.9,tests performed,9269905.0,6869133.0,2400772.0,,146118.0,129839.0,35.95,26.64,9.31,,5035.0,64618.0,0.251,68.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,07,12,AUS_2021-07-12,64618.0,0.251,129839.0,5035.0,146118.0,Australia,AUS,2021-07-12,0.66,0.0,0.0,0.0,0.0,0.0,95.4,3.42,0.52,0.0,0.0,0.0,2021,2021,12,AUS_2021-07-12
AUS_2021-07-26,AUS,Oceania,Australia,2021-07-26,33266.0,184.0,163.714,922.0,4.0,1.0,1289.969,7.135,6.348,35.753,0.155,0.039,1.38,,,,,,,,,,24177665.0,937.547,,169275.0,6.564,0.001,1034.0,tests performed,11379476.0,7934454.0,3445022.0,,179667.0,158447.0,44.13,30.77,13.36,,6144.0,81559.0,0.316,68.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,07,26,AUS_2021-07-26,81559.0,0.316,158447.0,6144.0,179667.0,Australia,AUS,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,99.64,0.36,0.0,0.0,0.0,0.0,2021,2021,26,AUS_2021-07-26
AUS_2021-08-09,AUS,Oceania,Australia,2021-08-09,37010.0,380.0,310.57099999999997,943.0,4.0,2.571,1435.152,14.735,12.043,36.567,0.155,0.1,1.36,,,,,,,,,218174.0,26751476.0,1037.353,8.46,197803.0,7.67,0.002,636.9,tests performed,13978253.0,9217113.0,4761140.0,,217785.0,196973.0,54.2,35.74,18.46,,7638.0,97085.0,0.376,68.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,08,09,AUS_2021-08-09,97085.0,0.376,196973.0,7638.0,217785.0,Australia,AUS,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.11,0.0,0.0,0.0,0.0,2021,2021,09,AUS_2021-08-09
AUS_2021-08-23,AUS,Oceania,Australia,2021-08-23,45754.0,834.0,808.143,984.0,0.0,2.4290000000000003,1774.221,32.34,31.338,38.157,0.0,0.094,1.45,,,,,,,,,,,,,226494.0,8.783,0.004,280.3,tests performed,17412205.0,11043784.0,6368421.0,,289175.0,259746.0,67.52,42.82,24.7,,10072.0,141719.0,0.55,71.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,08,23,AUS_2021-08-23,141719.0,0.55,259746.0,10072.0,289175.0,Australia,AUS,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,99.91,0.09,0.0,0.0,0.0,0.0,2021,2021,23,AUS_2021-08-23
AUS_2021-09-06,AUS,Oceania,Australia,2021-09-06,64621.0,1466.0,1536.1429999999998,1052.0,8.0,6.571000000000001,2505.834,56.848,59.568000000000005,40.794000000000004,0.31,0.255,1.25,,,,,,,,,208407.0,32851255.0,1273.886,8.081,214366.0,8.312999999999999,0.006999999999999999,139.5,tests performed,21206791.0,13160225.0,8046566.0,,258277.0,268235.0,82.23,51.03,31.2,,10401.0,150515.0,0.584,71.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,09,06,AUS_2021-09-06,150515.0,0.584,268235.0,10401.0,258277.0,Australia,AUS,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.03,0.02,0.0,0.0,0.0,2021,2021,06,AUS_2021-09-06
AUS_2021-09-20,AUS,Oceania,Australia,2021-09-20,88710.0,1582.0,1687.0,1178.0,11.0,10.857000000000001,3439.9429999999998,61.346000000000004,65.417,45.68,0.42700000000000005,0.42100000000000004,1.04,,,,,,,,,204939.0,35829079.0,1389.359,7.947,221682.0,8.596,0.008,131.4,tests performed,25065581.0,15211965.0,9853616.0,,320356.0,280667.0,97.2,58.99,38.21,,10884.0,147472.0,0.5720000000000001,71.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,09,20,AUS_2021-09-20,147472.0,0.5720000000000001,280667.0,10884.0,320356.0,Australia,AUS,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,20,AUS_2021-09-20
AUS_2021-10-04,AUS,Oceania,Australia,2021-10-04,115800.0,2389.0,2127.0,1357.0,11.0,14.429,4490.423,92.639,82.48,52.621,0.42700000000000005,0.56,1.11,,,,,,,,,,38607827.0,1497.111,,198660.0,7.704,0.011000000000000001,93.4,tests performed,28895930.0,17027036.0,11868894.0,,185229.0,262723.0,112.05,66.03,46.02,,10188.0,118881.0,0.461,71.76,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,10,04,AUS_2021-10-04,118881.0,0.461,262723.0,10188.0,185229.0,Australia,AUS,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.0,0.06,0.0,0.0,0.0,2021,2021,04,AUS_2021-10-04
AUS_2021-10-18,AUS,Oceania,Australia,2021-10-18,147301.0,2038.0,2269.429,1558.0,15.0,13.857000000000001,5711.95,79.028,88.00299999999999,60.415,0.5820000000000001,0.537,0.99,,,,,,,,,,41192051.0,1597.3210000000001,,178361.0,6.916,0.013000000000000001,78.6,tests performed,32854557.0,18292826.0,14558572.0,3159.0,277427.0,271254.0,127.4,70.93,56.45,0.01,10519.0,78603.0,0.305,74.54,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,10,18,AUS_2021-10-18,78603.0,0.305,271254.0,10519.0,277427.0,Australia,AUS,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,18,AUS_2021-10-18
AUS_2021-11-01,AUS,Oceania,Australia,2021-11-01,173165.0,1135.0,1592.714,1756.0,13.0,14.714,6714.888000000001,44.012,61.761,68.093,0.504,0.5710000000000001,0.82,,,,,,,,,127343.0,43509270.0,1687.1760000000002,4.938,162901.0,6.317,0.01,102.3,tests performed,35825241.0,19100734.0,16678894.0,45613.0,222150.0,189124.0,138.92,74.07,64.68,0.18,7334.0,48669.0,0.18899999999999997,60.65,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,11,01,AUS_2021-11-01,48669.0,0.18899999999999997,189124.0,7334.0,222150.0,Australia,AUS,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,01,AUS_2021-11-01
AUS_2021-11-15,AUS,Oceania,Australia,2021-11-15,191617.0,1014.0,1249.5710000000001,1898.0,10.0,8.142999999999999,7430.409000000001,39.32,48.455,73.6,0.38799999999999996,0.316,0.92,,,,,,,,,,,,,155418.0,6.027,0.008,124.4,tests performed,37835866.0,19605792.0,17958614.0,271460.0,140126.0,131015.0,146.72,76.03,69.64,1.05,5080.0,38204.0,0.14800000000000002,72.69,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.9440000000000001,,,,,2021,11,15,AUS_2021-11-15,38204.0,0.14800000000000002,131015.0,5080.0,140126.0,Australia,AUS,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,15,AUS_2021-11-15
AUT_2021-01-04,AUT,Europe,Austria,2021-01-04,367410.0,1642.0,1989.4289999999999,6357.0,33.0,60.857,40628.892,181.575,219.995,702.9689999999999,3.6489999999999996,6.73,0.99,368.0,40.694,1953.0,215.96599999999998,,,,,12601.0,3793090.0,419.44699999999995,1.393,2087.0,0.231,,,tests performed,5342.0,5342.0,,,132.0,464.0,0.06,0.06,,,51.0,464.0,0.005,82.41,9043072.0,106.749,44.4,19.202,13.748,45436.685999999994,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,,2021,01,04,AUT_2021-01-04,464.0,0.005,464.0,51.0,132.0,Austria,AUT,2021-01-04,0.32,0.0,0.0,0.0,0.0,0.0,0.0,4.79,94.89,0.0,0.0,0.0,2021,2021,04,AUT_2021-01-04
