,iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
4492,VAT,2021-11,27.0,0.0,0.0,,,0.0,33251.232,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0,,,,,,,,,,,,,75.11999999999998,,,,,,,,,,,,,,,,,,,,,,
4513,VCT,2021-11,5196.3,19.8,20.80715,70.4,0.25,0.36444999999999983,46700.33874999999,177.94709999999998,186.99850000000004,632.7009499999998,2.24675,3.274049999999999,0.8300000000000001,,,,,,,,,237.5,87818.18181818182,789.2421818181817,2.1343333333333336,139.61111111111111,1.2547777777777775,0.15588888888888888,6.783333333333332,48301.28571428572,28097.0,20127.285714285714,,435.0,359.29411764705884,43.410000000000004,25.25142857142857,18.08857142857143,,3229.0,164.58823529411765,0.14805882352941174,,111269.0,281.787,31.8,7.724000000000001,4.831999999999998,10727.146000000004,,252.6750000000001,11.620000000000003,,,,2.6000000000000005,72.52999999999999,0.7379999999999998,,,,,164.58823529411765,0.14805882352941174,359.29411764705884,3229.0,435.0,,,,,,,,,,,,
4534,VEN,2021-11,416255.6,864.5,908.9784999999999,4992.4,9.1,9.77135,14501.179900000003,30.11670000000001,31.66635,173.92119999999997,0.31704999999999994,0.34055,0.968,,,,,,,,,,,,,,,,,23156914.0,13858057.0,9271857.0,,,251060.0,80.67,48.28,32.3,,8746.0,140409.0,0.489,75.0,28704947.0,36.253,29.0,6.614000000000002,3.9150000000000005,16745.022,,204.84999999999997,6.470000000000001,,,,0.8000000000000002,72.05999999999997,0.7110000000000002,,,,,140409.0,0.489,251060.0,8746.0,,,,,,,,,,,,,
4541,VGB,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34492.5,18089.0,16403.5,,,56.416666666666664,113.38,59.459999999999994,53.92,,1854.3333333333333,17.833333333333332,0.05866666666666668,,30423.0,207.97299999999998,,,,,,,13.669999999999996,,,,,79.06999999999998,,,,,,17.833333333333332,0.05866666666666668,56.416666666666664,1854.3333333333333,,,,,,,,,,,,,
4564,VNM,2021-11,999933.85,8175.15,7468.392899999999,22841.55,80.1,73.04274999999998,10185.858950000002,83.27629999999999,76.07695,232.67624999999998,0.8159000000000001,0.744,1.23,,,,,,,,,116052.0,28714403.375,292.50025000000005,1.1823333333333335,119064.78571428571,1.2128571428571429,0.05728571428571431,17.45714285714286,94686785.73333333,62598635.0,32088150.733333334,,1196080.0909090908,1247434.0,96.45333333333333,63.766,32.687333333333335,,12707.0,520357.05263157893,0.5301578947368422,68.98,98168829.0,308.1270000000001,32.60000000000001,7.150000000000003,4.718000000000002,6171.884000000002,2.0,245.46500000000006,6.0,1.0,45.899999999999984,85.847,2.6000000000000005,75.40000000000002,0.7040000000000002,,,,,520357.05263157893,0.5301578947368422,1247434.0,12707.0,1196080.0909090908,,,,,,,,,,,,
4577,VUT,2021-11,6.0,0.0,0.028599999999999997,1.0,0.0,0.0,19.07999999999999,0.0,0.09090000000000001,3.18,0.0,0.0,,,,,,,,,,,,,,,,,,114263.66666666667,79601.0,34662.666666666664,,,1285.9333333333334,36.333333333333336,25.313333333333333,11.023333333333333,,4089.266666666667,998.0666666666667,0.3173333333333333,19.44,314464.0,22.661999999999992,23.10000000000001,4.394,2.6199999999999997,2921.909,13.199999999999994,546.3,12.020000000000003,2.799999999999999,34.5,25.209,,70.47000000000001,0.609,,,,,998.0666666666667,0.3173333333333333,1285.9333333333334,4089.266666666667,,,,,,,,,,,,,
4586,WLF,2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736.333333333334,5964.0,5772.333333333333,,,24.6,105.79,53.76,52.03,,2217.4,4.333333333333333,0.039,,11094.0,,,,,,,,,,,,,79.94000000000003,,,,,,4.333333333333333,0.039,24.6,2217.4,,,,,,,,,,,,,
4599,WSM,2021-11,3.0,0.0,0.0,,,0.0,14.988999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,214914.33333333334,130812.0,84102.33333333333,,,1524.1333333333334,107.38,65.35666666666667,42.02333333333333,,7615.133333333333,1162.9333333333334,0.5810666666666668,,200144.0,69.413,22.0,5.605999999999998,3.564,6021.557,,348.9769999999999,9.210000000000004,16.699999999999996,38.10000000000001,,,73.31999999999996,0.715,,,,,1162.9333333333334,0.5810666666666668,1524.1333333333334,7615.133333333333,,,,,,,,,,,,,
4619,YEM,2021-11,9891.3,8.2,9.7786,1916.0,2.45,2.96425,324.40445,0.26895,0.32065000000000005,62.8389,0.08035,0.09735000000000002,0.8240000000000001,,,,,,,,,,,,,,,,,682657.6666666666,464635.3333333333,302955.3333333333,,,11890.529411764706,2.236666666666667,1.5233333333333334,0.9966666666666666,,389.8235294117647,11123.35294117647,0.03623529411764706,23.150000000000002,30490639.0,53.50800000000002,20.300000000000004,2.921999999999999,1.5829999999999993,1479.1470000000004,18.800000000000004,495.003,5.349999999999998,7.599999999999997,29.2,49.542000000000016,0.6999999999999997,66.11999999999998,0.4699999999999999,,,,,11123.35294117647,0.03623529411764706,11890.529411764706,389.8235294117647,,,,,,,,,,,,,
4641,ZAF,2021-11,2924996.5,352.95,301.5571,89426.85,19.75,23.842850000000006,48715.84395,5.878299999999999,5.022500000000001,1489.4049,0.32895000000000013,0.39715,0.772,,,,,,,,,27099.0,18790508.5,312.9560555555555,0.45127777777777783,26464.333333333332,0.4408333333333334,0.010833333333333335,93.92222222222222,23577695.666666668,16024253.733333332,13147404.466666667,,117974.91666666667,117445.94444444444,39.26933333333333,26.687999999999995,21.896,,1956.111111111111,67726.72222222222,0.11283333333333334,45.37,60041996.0,46.75400000000001,27.300000000000004,5.343999999999998,3.052999999999999,12294.875999999997,18.899999999999995,200.38000000000005,5.519999999999998,8.099999999999998,33.2,43.99300000000002,2.32,64.13000000000002,0.7089999999999997,227830.5,23.36,7.09,3794.51909,67726.72222222222,0.11283333333333334,117445.94444444444,1956.111111111111,117974.91666666667,2.7,0.0,0.0,0.0,0.0,0.0,97.3,0.0,0.0,0.0,111.0,0.0
4662,ZMB,2021-11,209925.65,16.15,16.921349999999997,3664.1,0.3,0.3074499999999999,11095.050799999999,0.8535999999999999,0.8943999999999998,193.65595,0.0159,0.016350000000000007,1.008,,,,,,,,,4173.444444444444,2639797.4444444445,139.5193888888889,0.22066666666666665,4205.777777777777,0.22233333333333338,0.0041666666666666675,257.29999999999995,1003976.0,806611.0,596874.8,,4384.333333333333,5095.0526315789475,5.306,4.26,3.1540000000000004,,269.1578947368421,7624.0,0.039999999999999994,44.44000000000001,18920657.0,22.995,17.699999999999996,2.479999999999999,1.5420000000000007,3689.2510000000025,57.5,234.49899999999988,3.939999999999999,3.100000000000001,24.699999999999992,13.937999999999994,2.0,63.89000000000001,0.5839999999999999,,,,,7624.0,0.039999999999999994,5095.0526315789475,269.1578947368421,4384.333333333333,,,,,,,,,,,,
4683,ZWE,2021-11,133312.65,31.9,34.2857,4691.6,1.05,1.1572,8833.2321,2.1136999999999997,2.27175,310.86305000000004,0.06950000000000002,0.0766,0.796,,,,,,,,,2865.0555555555557,1400357.5555555555,92.78699999999998,0.18988888888888888,2788.1111111111113,0.18483333333333332,0.012333333333333337,82.83888888888889,6106839.52631579,3435943.052631579,2670896.4736842103,,22339.555555555555,20056.2,40.46368421052631,22.76684210526316,17.697894736842105,,1328.8,12705.9,0.08414999999999997,44.44,15092171.0,42.72900000000001,19.600000000000005,2.822000000000001,1.8820000000000003,1899.7750000000008,21.39999999999999,307.8459999999999,1.8199999999999998,1.6000000000000003,30.7,36.79099999999998,1.6999999999999997,61.489999999999995,0.5709999999999998,,,,,12705.9,0.08414999999999997,20056.2,1328.8,22339.555555555555,,,,,,,,,,,,
